0.0844915 0.087122 0.0896031 0.0922316 0.0939456 0.0854504 0.0127811 0.0114326 0.0115214 0.010946 0.0105766 0.0102192 0.0103686 0.0102354 0.0104353 0.0105281 0.0114871 0.0123531 0.00670247 0.00589898 0.005794 0.00564259 0.0058364 0.00564057 0.00560019 0.00548916 0.00545686 0.005687 0.00580409 0.00617757 0.00525901 0.00465337 0.00468365 0.00467154 0.00464328 0.00466144 0.00468365 0.00446966 0.00469778 0.00462511 0.00459684 0.00468567 0.00450196 0.00434247 0.00435055 0.0043344 0.00432834 0.00422538 0.00413252 0.00411838 0.00420721 0.00415472 0.00420317 0.00420923 0.00390035 0.00391246 0.00401946 0.00397505 0.00399524 0.00379335 0.00378124 0.00384786 0.00376913 0.00378528 0.00365204 0.00366213 0.00380547 0.00386199 0.00358743 0.00369645 0.00348246 0.00339161 0.0035834 0.00349861 0.00356927 0.00345419 0.00346631 0.00345419 0.00345016 0.00328663 0.00337748 0.0033048 0.00328461 0.00318165 0.00321194 0.00308071 0.00309686 0.00292324 0.00321194 0.00312109 0.00310494 0.00308273 0.00302217 0.00298381 0.00301207 0.00290709 0.00301207 0.00285662 0.00282634 0.00281827 
0.0772673 0.0798531 0.0825566 0.0844036 0.0852987 0.0862141 0.0453833 0.0111165 0.0113032 0.0105076 0.0104183 0.00991289 0.00993927 0.00987432 0.00978502 0.00946027 0.00992304 0.0103858 0.0111287 0.0104568 0.00576222 0.00579672 0.00573583 0.00558158 0.00558158 0.00558361 0.00540703 0.00542936 0.00540703 0.00544965 0.00553084 0.00563435 0.00602608 0.00478392 0.00487932 0.00473724 0.00456878 0.00449165 0.00441655 0.00455457 0.00436581 0.00440843 0.00439626 0.00452412 0.0045566 0.0046662 0.00430289 0.00425215 0.00435363 0.00423185 0.00406745 0.00404106 0.00406542 0.00409789 0.0040228 0.00399844 0.00399032 0.00404309 0.00408572 0.00403092 0.0036879 0.00383404 0.00383404 0.00377721 0.00372647 0.0036128 0.00360469 0.00360672 0.00353162 0.00360672 0.00356409 0.00367369 0.00365746 0.00348697 0.00352553 0.00333271 0.00343013 0.00346058 0.00337127 0.00328806 0.00344028 0.00327588 0.00339969 0.00328806 0.00329415 0.00322311 0.00327994 0.00319875 0.00319875 0.00324746 0.0031744 0.00311757 0.0031744 0.00310336 0.00303841 0.00290445 0.00301405 0.00294099 0.00297346 0.00305262 
0.0702058 0.0742691 0.0762376 0.0781715 0.079767 0.0807207 0.0755081 0.0151346 0.0105516 0.0105109 0.0100218 0.00988937 0.00969374 0.00943087 0.00950423 0.00945328 0.00935751 0.00961019 0.0098425 0.0101563 0.0107941 0.00746033 0.0055224 0.00585659 0.00556927 0.00526971 0.00546941 0.00534307 0.00526767 0.0049885 0.00522692 0.00545311 0.00549794 0.00548368 0.00578935 0.00552036 0.00469302 0.00457075 0.00464411 0.00453611 0.00446886 0.00430788 0.00438531 0.00465838 0.00446479 0.00425693 0.00428546 0.00426916 0.00440365 0.00458502 0.00419784 0.00405927 0.00403074 0.00405112 0.00412855 0.00403685 0.0039207 0.00403685 0.00405112 0.00361503 0.00382085 0.0038616 0.00392885 0.00391458 0.00385956 0.00374341 0.00358854 0.00365375 0.00359058 0.00354167 0.00363337 0.00367413 0.00351518 0.00358243 0.00350703 0.00348054 0.00343978 0.00331955 0.00342755 0.00324415 0.00350499 0.0032523 0.00330325 0.00318098 0.00331955 0.00322174 0.00323804 0.00315449 0.00309132 0.00313819 0.00301796 0.00305668 0.00309743 0.00306279 0.00289977 0.00293441 0.00310558 0.00297313 0.00302 0.00289365 
0.0666712 0.0685708 0.0703477 0.0721615 0.0747829 0.0756315 0.0742636 0.0444768 0.0103713 0.0100359 0.00994598 0.00952883 0.00959222 0.00918735 0.00909738 0.00892561 0.0091485 0.00896855 0.00911374 0.00908306 0.00955951 0.00979261 0.0104531 0.0060138 0.00563142 0.00532674 0.00550873 0.00536968 0.00525517 0.00519996 0.00530629 0.00514475 0.00510795 0.00521632 0.00515702 0.0054801 0.0052654 0.0055803 0.0050875 0.00482576 0.0044168 0.00455176 0.00453335 0.00436772 0.00442089 0.00415915 0.00431047 0.00434727 0.00420823 0.0041387 0.00427571 0.00420209 0.00439635 0.00428798 0.00405896 0.00397921 0.00400784 0.00389333 0.00383198 0.00383403 0.0039833 0.00385243 0.00372361 0.00368271 0.0036868 0.00379722 0.00378086 0.00366431 0.00365817 0.00362137 0.00370725 0.00368884 0.00355184 0.00349663 0.00336167 0.00329624 0.00341075 0.00339235 0.00350686 0.00348027 0.00340666 0.00312857 0.00343938 0.00337599 0.00335963 0.00325943 0.00315106 0.00321036 0.00304882 0.00316537 0.0032717 0.00313879 0.00323694 0.00311834 0.00312243 0.00294453 0.0028975 0.00298543 0.00298134 0.00300588 
0.0614975 0.063439 0.0657298 0.0686123 0.0702785 0.0698121 0.0702538 0.0663852 0.0179605 0.0100116 0.00970754 0.0093254 0.00932951 0.00899874 0.00896381 0.00883027 0.0087748 0.00865358 0.00841526 0.00898435 0.00903777 0.00881589 0.00942402 0.0098267 0.00861249 0.00569098 0.0054013 0.00517941 0.00540951 0.00539924 0.00523283 0.00529035 0.00523899 0.00515681 0.0050849 0.00495341 0.00496985 0.00503149 0.00495547 0.00526364 0.00569304 0.0048322 0.00449937 0.00439459 0.00434323 0.00439253 0.00435555 0.00433295 0.00419325 0.00433295 0.00417476 0.0041727 0.00406381 0.00425077 0.0040371 0.00430624 0.00422406 0.00424872 0.0038974 0.00390356 0.00389534 0.00386453 0.00386042 0.00363648 0.00370633 0.00379878 0.00373304 0.00359128 0.00370017 0.00368373 0.00370017 0.00361182 0.00370633 0.00366729 0.00349471 0.00337761 0.00342281 0.00347828 0.00343719 0.00341048 0.00345773 0.0032831 0.00329748 0.00325023 0.00322763 0.00313723 0.00321941 0.00320708 0.00310025 0.00314956 0.00316805 0.0031023 0.00306532 0.00309409 0.00309409 0.00291945 0.00299958 0.0030078 0.00286809 0.00298725 
0.0578536 0.0603719 0.0622235 0.0645086 0.0653983 0.0663519 0.0665439 0.065743 0.0440213 0.00999077 0.00934261 0.00915064 0.00912587 0.00890087 0.00874399 0.00850454 0.0086222 0.00818253 0.00827129 0.00859743 0.00855408 0.00823 0.0087894 0.00878527 0.00922289 0.00995155 0.00649194 0.0054619 0.00545158 0.0051213 0.00509034 0.00497681 0.00518117 0.00483025 0.00505731 0.00506144 0.00494172 0.00502222 0.00495617 0.00471465 0.00486741 0.00491695 0.00532153 0.00525548 0.0043142 0.00436787 0.00422956 0.00438644 0.00428323 0.00423782 0.00412842 0.00420686 0.00400869 0.00391993 0.00404379 0.00394058 0.00406236 0.00409746 0.00426259 0.00412429 0.00404791 0.00396741 0.00389103 0.00375067 0.00383943 0.00374448 0.00382704 0.00373209 0.00356076 0.00380847 0.00365365 0.00361443 0.00354218 0.00344929 0.00359998 0.00350503 0.00335021 0.00360411 0.00349677 0.00337911 0.00341007 0.00336673 0.0031954 0.00328209 0.00326558 0.00319746 0.00324081 0.00319952 0.00321191 0.00317269 0.00307567 0.00306535 0.0031665 0.00305297 0.00315824 0.00307361 0.00296627 0.00305916 0.00307361 0.00308599 
0.053932 0.0568482 0.0591509 0.0604463 0.0611033 0.0618163 0.0627075 0.0623676 0.0592939 0.0204175 0.0097621 0.00927711 0.00922322 0.00885014 0.00856619 0.00832162 0.00862008 0.00835479 0.00837551 0.00799622 0.00830297 0.00822214 0.00817239 0.00813923 0.00809778 0.00874237 0.00882942 0.00887502 0.00539921 0.00531216 0.00547797 0.00524584 0.00505308 0.00502406 0.00505723 0.00503857 0.00494116 0.004908 0.00491421 0.00486862 0.0049453 0.0046883 0.00484996 0.00487483 0.00498054 0.00520853 0.00496396 0.00433388 0.00441264 0.00426548 0.00425512 0.00406029 0.00403334 0.0041805 0.00413076 0.00408102 0.00407065 0.00403542 0.00396287 0.00398775 0.00394008 0.00387168 0.00388411 0.00397531 0.00399396 0.0039152 0.00373489 0.00347788 0.00368307 0.00362711 0.0037038 0.00359809 0.00344057 0.00360224 0.00355457 0.00349861 0.0035069 0.00334938 0.00349446 0.00343643 0.00346337 0.0035069 0.00347788 0.00355457 0.00328305 0.00333072 0.00328098 0.00308201 0.00318978 0.00322502 0.00319393 0.00310895 0.00319186 0.00320636 0.0031048 0.00309651 0.00292449 0.00303848 0.00305299 0.00302604 
0.0510162 0.0533152 0.0545968 0.0572869 0.0580796 0.0593341 0.0587183 0.0597856 0.0591614 0.0442546 0.00979297 0.00888378 0.00889003 0.00892748 0.00848849 0.00842607 0.00851761 0.00801829 0.0078685 0.00784561 0.0077291 0.00794755 0.00793507 0.00794963 0.00803702 0.00821386 0.00801205 0.00864245 0.00883385 0.00744407 0.00518672 0.00530114 0.00496202 0.00518047 0.0050494 0.00486424 0.00490169 0.00474773 0.00491001 0.00496826 0.00486216 0.00481846 0.00454592 0.00478102 0.00467491 0.00492041 0.00491001 0.00498907 0.00506188 0.00459793 0.00419847 0.00416935 0.00430042 0.00409029 0.00399666 0.00410069 0.00405284 0.00390512 0.0040029 0.00404451 0.00394881 0.00415478 0.00377821 0.00384062 0.00403411 0.00394465 0.0039717 0.00397378 0.00381358 0.00366586 0.00360137 0.00368667 0.00367626 0.00372204 0.00371787 0.0033517 0.00351398 0.00348902 0.00344117 0.00344325 0.00346197 0.00321439 0.00333298 0.00340372 0.00334338 0.00341204 0.0033413 0.00327473 0.00338083 0.00313741 0.00314989 0.0030854 0.00302714 0.00322479 0.0030854 0.00312909 0.00304795 0.0030001 0.00311869 0.00301258 
0.0487394 0.0508768 0.0522321 0.0538718 0.0549573 0.0559424 0.0570676 0.0567204 0.056871 0.0541312 0.0219122 0.00921706 0.00867537 0.00873812 0.00844531 0.00817552 0.0081797 0.00791408 0.00768402 0.00798728 0.00765056 0.00775304 0.00777396 0.00795173 0.00760036 0.00777814 0.00763383 0.00790781 0.00814205 0.00852479 0.00870047 0.00596275 0.00524329 0.00499441 0.00510316 0.00497767 0.00493166 0.00494839 0.00478735 0.00484382 0.00465141 0.00477271 0.00463049 0.00477689 0.00483336 0.00473088 0.00476853 0.00461794 0.00457193 0.00478735 0.00497349 0.00497767 0.00453638 0.00420383 0.00422266 0.00402188 0.00403443 0.00410344 0.00415364 0.00396122 0.00400514 0.00378345 0.00383365 0.00394031 0.00376672 0.00385247 0.00371862 0.00380018 0.00366633 0.00383992 0.00369561 0.00369352 0.0038441 0.00378345 0.00344673 0.00347182 0.00359313 0.00339862 0.00334006 0.00350738 0.003453 0.00324176 0.00336725 0.00330451 0.00318948 0.00341117 0.0033798 0.00330032 0.00322503 0.00329823 0.00318948 0.00328359 0.00314974 0.00319784 0.00310373 0.00301798 0.00308909 0.00312255 0.00294687 0.00286948 
0.0461671 0.0478306 0.0498637 0.0515733 0.0531339 0.0529995 0.0540517 0.0538354 0.0542219 0.053241 0.0432288 0.00938423 0.00894946 0.0085525 0.0085336 0.00827106 0.00813454 0.00800222 0.00753595 0.00755275 0.0078867 0.00738892 0.00771867 0.00717679 0.00755065 0.00750654 0.00732171 0.00750234 0.00778589 0.0078951 0.00821015 0.00826056 0.0078678 0.00519619 0.00513948 0.00507647 0.00490005 0.00493785 0.00486434 0.00487484 0.00480973 0.00482023 0.00467951 0.00469421 0.00471312 0.00455769 0.00467531 0.00455559 0.00453459 0.0045976 0.00466691 0.00454929 0.00467111 0.00487904 0.00449678 0.00429305 0.00388139 0.00418174 0.0039696 0.00409982 0.00387509 0.00368186 0.00389399 0.00401161 0.00385619 0.00370286 0.00379318 0.0039381 0.00365456 0.00377007 0.00382888 0.00361045 0.00359785 0.00375537 0.00360835 0.00373437 0.00364195 0.00348233 0.00352434 0.00336471 0.00347603 0.00355374 0.00341932 0.00319249 0.00332271 0.00340882 0.00323659 0.00335421 0.00342772 0.0033122 0.00324919 0.00321139 0.00319879 0.00323869 0.00312528 0.00301396 0.00318618 0.00321769 0.00317148 0.00290684 
0.0440266 0.0459959 0.0479589 0.0487095 0.0500505 0.0505207 0.0515728 0.052159 0.0515749 0.0512312 0.0496225 0.0232647 0.00886816 0.00858984 0.00845279 0.00823352 0.00804586 0.00800369 0.00796785 0.00770429 0.00769164 0.00748291 0.00758622 0.00739857 0.00732266 0.00741544 0.00720248 0.00711603 0.00749134 0.00743863 0.00744917 0.00765791 0.00750821 0.00809647 0.00641392 0.00490637 0.00516993 0.0049633 0.00507083 0.00491692 0.00483047 0.00490427 0.00483469 0.00498017 0.00457956 0.00480939 0.00450788 0.00456691 0.00471872 0.0045648 0.00451209 0.00440245 0.00436872 0.00437504 0.00455005 0.00447836 0.00484523 0.00465125 0.00404612 0.00385847 0.00399341 0.00392594 0.00407775 0.00389853 0.00382052 0.00378257 0.00372986 0.00374672 0.0038395 0.00378257 0.00384793 0.00368136 0.00369823 0.0035907 0.00363287 0.00359913 0.00356751 0.00352534 0.00356118 0.00362443 0.00363498 0.00342624 0.00335877 0.00335244 0.00333768 0.00346841 0.00343046 0.00330395 0.00315847 0.00322172 0.00311208 0.00315003 0.00306991 0.003266 0.0033166 0.00312895 0.00314581 0.00301509 0.00300876 0.00293075 
0.0413731 0.0437598 0.0452605 0.0466531 0.0482577 0.0485163 0.0493938 0.0498453 0.0498304 0.0503837 0.0491903 0.0420662 0.00976091 0.00893849 0.00865022 0.00819238 0.00812243 0.00783204 0.00779177 0.00747594 0.00747594 0.00730425 0.0072343 0.0074611 0.00740387 0.00722583 0.00714952 0.00724278 0.00710289 0.00723642 0.00709441 0.0071368 0.0072661 0.00729365 0.0079465 0.00771758 0.00532452 0.00501929 0.00500445 0.00480733 0.00466319 0.00474162 0.00462928 0.00472042 0.00455933 0.00468439 0.00448938 0.00453177 0.00444699 0.00448514 0.00438976 0.00440883 0.00457205 0.00441731 0.00455721 0.00456569 0.00453177 0.00444063 0.00444911 0.00465259 0.00436008 0.00397007 0.00391284 0.00386197 0.00382382 0.00380898 0.00398703 0.00368816 0.00374751 0.00373691 0.00384501 0.00368816 0.00367332 0.00372843 0.00372207 0.00358854 0.00343804 0.00349315 0.00336386 0.00360761 0.0033681 0.00352919 0.00338081 0.00357582 0.00356734 0.00321548 0.00330027 0.00331298 0.00325575 0.00320912 0.00323668 0.00327483 0.00318369 0.00320276 0.00313282 0.00326211 0.00320276 0.00310738 0.00297172 0.00298656 
0.0400075 0.0416212 0.0435158 0.0451487 0.0456128 0.0465324 0.0471306 0.0477735 0.048178 0.047831 0.0481291 0.0456915 0.0243881 0.00875809 0.00831955 0.00822375 0.00788739 0.00795977 0.00750633 0.00746375 0.00754678 0.0073275 0.00725938 0.00713591 0.0069507 0.00704863 0.00702308 0.00728067 0.00714442 0.00689322 0.0069358 0.00702947 0.00694644 0.00709972 0.00746588 0.0072679 0.00784694 0.00701456 0.0049879 0.00497938 0.00498151 0.00489849 0.00494958 0.00451955 0.00451955 0.00473456 0.0046707 0.00463025 0.00466005 0.00438117 0.00443865 0.00438756 0.00447697 0.00437479 0.00434711 0.00427047 0.00423428 0.00442801 0.00448336 0.00431092 0.00423216 0.0044642 0.00448336 0.00401288 0.00388941 0.00379361 0.00378297 0.00374039 0.00371059 0.00387238 0.00369781 0.0036893 0.00366162 0.00374465 0.00369143 0.00364885 0.0035637 0.00369569 0.00369143 0.00352963 0.00354454 0.00331036 0.00344235 0.00361905 0.00339977 0.00356795 0.00345087 0.00342319 0.00348706 0.00308896 0.00332526 0.00319115 0.00321882 0.00318476 0.00317199 0.00312515 0.00301871 0.00320179 0.00305277 0.00301871 
